Nb de candidats ayant fait au moins un vœu confirmé PP;Nb de cddt ayant au moins une proposition Parcoursup;Etablissement;Type de formation de la scolarité;Profil synthétique candidat;Sexe;Académie de rattachement
1;1;Paris Sciences Lettres PSL;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Paris
8;10;Paris Sciences Lettres PSL;Licence;Etudiants (réorientation, mise à niveau);F;Paris
0;;Paris Sciences Lettres PSL;Licence;Etudiants (réorientation, mise à niveau);M;Paris
6;6;Paris Sciences Lettres PSL;Licence sélective;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Paris Sciences Lettres PSL;Licence sélective;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Paris Sciences Lettres PSL;Licence sélective;Non scolarisés;F;Paris
4;3;Paris Sciences Lettres PSL;Master;Etudiants (réorientation, mise à niveau);F;Paris
0;;Paris Sciences Lettres PSL;Master;Etudiants (réorientation, mise à niveau);M;Paris
0;;Pauline Roland;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
3;4;Pauline Roland;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
2;1;Pauline Roland;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
0;;Pauline Roland;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Etudiants (réorientation, mise à niveau);M;Créteil
2;2;Pauline Roland;Mentions complémentaires;Etudiants (réorientation, mise à niveau);F;Créteil
5;4;Pauline Roland;Mentions complémentaires;Etudiants (réorientation, mise à niveau);M;Créteil
91;83;Pauline Roland;Terminale;Lycéens de Terminale;F;Créteil
69;55;Pauline Roland;Terminale;Lycéens de Terminale;M;Créteil
42;42;Paul RICOEUR;Terminale;Lycéens de Terminale;F;Versailles
29;26;Paul RICOEUR;Terminale;Lycéens de Terminale;M;Versailles
1;1;POINT F;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
5;3;Pôle Paris alternance - Réseau des grandes écoles spécialisées;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);F;Paris
3;5;Pôle Paris alternance - Réseau des grandes écoles spécialisées;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);M;Paris
2;2;Pôle Paris alternance - Réseau des grandes écoles spécialisées;Formations des écoles de commerce et de management;Non scolarisés;F;Paris
1;1;Pôle Paris alternance - Réseau des grandes écoles spécialisées;Formations des écoles de commerce et de management;Non scolarisés;M;Paris
25;24;Polytech Paris-Saclay;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Versailles
58;58;Polytech Paris-Saclay;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Polytech Paris-Saclay;Formations des écoles d'ingénieurs;Non scolarisés;F;Versailles
0;;Polytech Paris-Saclay;Master;Etudiants (réorientation, mise à niveau);M;Versailles
6;6;Polytech Sorbonne;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);F;Paris
10;10;Polytech Sorbonne;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Paris
0;;PREPA JCOURS;Terminale;Lycéens de Terminale;M;Paris
0;;PRES Hautes études Sorbonne Arts et métiers;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);M;Paris
5;5;Progress com;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
3;2;Progress com;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
7;6;PROGRESS SANTE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
0;;PROGRESS SANTE;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
1;1;PROGRESS SANTE;BTS - BTSA - BTSM;Non scolarisés;F;Paris
1;;PROGRESS SANTE;BTS - BTSA - BTSM;Non scolarisés;M;Paris
2;2;PROGRESS SANTE;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
0;;PROGRESS SANTE;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Paris
0;;PROGRESS SANTE;Prépa formation paramédicale (prépa orthophoniste, ...);Etudiants (réorientation, mise à niveau);F;Paris
1;1;Promotrans Campus Paris – La Défense;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;Pro Sap Formations;Autre formation du secondaire;Autres;F;Paris
1;2;Pro Sap Formations;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
2;1;Pro Sap Formations;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Pro Sap Formations;Première;Autres;M;Paris
1;1;Pro Sap Formations;Prépa formation du secteur social (prépa Educ. spécialisé, ...);Non scolarisés;F;Paris
2;2;Pro Sap Formations;Terminale;Lycéens de Terminale;F;Paris
0;;Pro Sap Formations;Terminale;Non scolarisés;F;Paris
17;13;PSB Paris School of Business;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);F;Paris
13;13;PSB Paris School of Business;Formations des écoles de commerce et de management;Etudiants (réorientation, mise à niveau);M;Paris
1;1;PSB Paris School of Business;Formations des écoles de commerce et de management;Non scolarisés;F;Paris
0;1;PSB Paris School of Business;Formations des écoles de commerce et de management;Non scolarisés;M;Paris
0;1;PSL- Formation;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
1;1;Regroupement IFSI Médecine Sorbonne Université;Etudes de santé;Non scolarisés;F;Paris
0;;Regroupement IFSI Université Paris Cité;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Paris
0;;Sciences Po Paris - Institut d'études politiques;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
0;;Sciences Po Paris - Institut d'études politiques;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sciences Po Paris - Institut d'études politiques;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Paris
0;;Sciences Po Paris - Institut d'études politiques;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Paris
1;2;Sciences Po Paris - Institut d'études politiques;Licence;Etudiants (réorientation, mise à niveau);F;Paris
2;2;Sciences Po Paris - Institut d'études politiques;Licence;Etudiants (réorientation, mise à niveau);M;Paris
3;10;Sciences Po Paris - Institut d'études politiques;Master;Etudiants (réorientation, mise à niveau);F;Paris
2;2;Sciences Po Paris - Institut d'études politiques;Master;Etudiants (réorientation, mise à niveau);M;Paris
36;41;Sciences Po Paris - Institut d'études politiques;Sciences Po - Instituts d'études politiques;Etudiants (réorientation, mise à niveau);F;Paris
19;23;Sciences Po Paris - Institut d'études politiques;Sciences Po - Instituts d'études politiques;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sciences Po Paris - Institut d'études politiques;Sciences Po - Instituts d'études politiques;Non scolarisés;F;Paris
0;;Sciences Po Paris - Institut d'études politiques;Sciences Po - Instituts d'études politiques;Non scolarisés;M;Paris
2;1;Sciences Po Saint-Germain-en-Laye – Institut d'études politiques;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
0;1;Sciences Po Saint-Germain-en-Laye – Institut d'études politiques;CPGE;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Sciences Po Saint-Germain-en-Laye – Institut d'études politiques;Sciences Po - Instituts d'études politiques;Etudiants (réorientation, mise à niveau);F;Versailles
0;1;Sciences Po Saint-Germain-en-Laye – Institut d'études politiques;Sciences Po - Instituts d'études politiques;Etudiants (réorientation, mise à niveau);M;Versailles
4;3;SECTION ENSEIGNT PROFESSIONNEL LPO JULES FERRY;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;SECTION ENSEIGNT PROFESSIONNEL LPO JULES FERRY;Seconde;Autres;M;Versailles
0;;SECTION ENSEIGNT PROFESSIONNEL LPO JULES FERRY;Terminale;Lycéens de Terminale;M;Versailles
0;;SEP VILLEPATOUR - Annexe du lycée Simone Signoret;Terminale;Lycéens de Terminale;M;Créteil
0;;Silvya Terrade Lafayette;CAAP;Etudiants (réorientation, mise à niveau);F;Paris
0;;Silvya Terrade Lafayette;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Paris
0;;Silvya Terrade Lafayette;Prépa formation en Sciences Politiques (hors CPGE);Etudiants (réorientation, mise à niveau);M;Paris
0;1;Site de Chailly du CFA de Seine et Marne;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Créteil
0;1;Site de Chailly du CFA de Seine et Marne;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Site de Chailly du CFA de Seine et Marne;Terminale;Lycéens de Terminale;F;Créteil
4;6;Site de Chailly du CFA de Seine et Marne;Terminale;Lycéens de Terminale;M;Créteil
1;1;Site de formation d'apprentis de CNPC Sport / CCI Pau Béarn - Saint-Denis;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
1;1;Site de formation d'apprentis de CNPC Sport / CCI Pau Béarn - Saint-Denis;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Site de formation d'apprentis de CNPC Sport / CCI Pau Béarn - Saint-Denis;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Site de formation d'apprentis - ESSYM Site de Montigny-le-Bretonneux CCI Paris IDF;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Site de formation d'apprentis - ESSYM Site de Montigny-le-Bretonneux CCI Paris IDF;DCG;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Site de formation d'apprentis - Ferrandi Paris Campus de Saint-Gratien;Autre formation du secondaire;Autres;F;Versailles
0;;Site de formation d'apprentis - Ferrandi Paris Campus de Saint-Gratien;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
2;2;Site de formation d'apprentis - Ferrandi Paris Campus de Saint-Gratien;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Site de formation d'apprentis - Ferrandi Paris Campus de Saint-Gratien;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Versailles
1;3;Site de formation d'apprentis - Ferrandi Paris Campus de Saint-Gratien;Terminale;Lycéens de Terminale;F;Versailles
2;6;Site de formation d'apprentis - Ferrandi Paris Campus de Saint-Gratien;Terminale;Lycéens de Terminale;M;Versailles
0;;Site de formation d'apprentis - Institut de formation commerciale permanente - Eragny;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
1;;Site de formation d'apprentis - Institut de formation commerciale permanente - Eragny;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Site de formation d'apprentis - Institut de formation commerciale permanente - Eragny;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Site de formation d'apprentis - Institut de formation commerciale permanente - Eragny;Etudes de santé;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Site de formation d'apprentis - Institut de formation commerciale permanente - Eragny;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Site de formation d'apprentis - l'Ecole supérieure de la banque - Puteaux;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
1;;Site de formation d'apprentis - l'Ecole supérieure de la banque - Puteaux;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Site de formation d'apprentis - l'Ecole supérieure de la banque - Puteaux;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Site de formation d'apprentis - Sup de vente - ESSYM - CCI Paris Ile-de-France;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Site de formation d'apprentis - Sup de vente - ESSYM - CCI Paris Ile-de-France;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Site de St Germain en Laye du CFA des Yvelines;Autre formation du secondaire;Autres;F;Versailles
0;;Site de St Germain en Laye du CFA des Yvelines;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Site de St Germain en Laye du CFA des Yvelines;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Site de St Germain en Laye du CFA des Yvelines;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Site de St Germain en Laye du CFA des Yvelines;Formations professionnelles;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Site de St Germain en Laye du CFA des Yvelines;Formations professionnelles;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Site de St Germain en Laye du CFA des Yvelines;Licence professionnelle;Non scolarisés;M;Versailles
0;2;Site de St Germain en Laye du CFA des Yvelines;Terminale;Lycéens de Terminale;F;Versailles
0;1;Site de St Germain en Laye du CFA des Yvelines;Terminale;Lycéens de Terminale;M;Versailles
1;1;Sorbonne université;Année préparatoire au DAEU;Autres;F;Paris
1;1;Sorbonne université;Année préparatoire au DAEU;Autres;M;Paris
1;1;Sorbonne université;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
0;;Sorbonne université;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sorbonne université;DEUST;Etudiants (réorientation, mise à niveau);F;Paris
1;;Sorbonne université;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Paris
0;;Sorbonne université;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Sorbonne université;Formations des écoles d'ingénieurs;Etudiants (réorientation, mise à niveau);M;Paris
0;;Sorbonne université;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Paris
0;1;Sorbonne université;Licence;Autres;M;Paris
68;64;Sorbonne université;Licence;Etudiants (réorientation, mise à niveau);F;Paris
44;37;Sorbonne université;Licence;Etudiants (réorientation, mise à niveau);M;Paris
2;2;Sorbonne université;Licence;Non scolarisés;F;Paris
4;4;Sorbonne université;Licence;Non scolarisés;M;Paris
1;1;Sorbonne université;Licence sélective;Etudiants (réorientation, mise à niveau);F;Paris
4;4;Sorbonne université;Master;Etudiants (réorientation, mise à niveau);F;Paris
3;3;Sorbonne université;Master;Etudiants (réorientation, mise à niveau);M;Paris
3;2;Sorbonne université;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Etudiants (réorientation, mise à niveau);F;Paris
1;1;Sorbonne université;Prépa PASS (Médecine, Pharmacie, Sage femme, Dentiste, Kiné);Etudiants (réorientation, mise à niveau);M;Paris
1;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Année préparatoire au DAEU;Autres;F;Paris
1;1;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Année préparatoire au DAEU;Autres;M;Paris
9;9;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Paris
6;4;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Autre formation du supérieur;Non scolarisés;F;Paris
1;1;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Autre formation du supérieur;Non scolarisés;M;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;DEUST;Etudiants (réorientation, mise à niveau);F;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;DEUST;Etudiants (réorientation, mise à niveau);M;Paris
9;6;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);F;Paris
2;5;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Diplômes d'université ou d'établissement;Etudiants (réorientation, mise à niveau);M;Paris
3;2;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Diplômes d'université ou d'établissement;Non scolarisés;F;Paris
1;1;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Diplômes d'université ou d'établissement;Non scolarisés;M;Paris
1;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence;Autres;F;Paris
789;730;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence;Etudiants (réorientation, mise à niveau);F;Paris
331;315;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence;Etudiants (réorientation, mise à niveau);M;Paris
50;49;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence;Non scolarisés;F;Paris
14;17;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence;Non scolarisés;M;Paris
0;;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence professionnelle;Etudiants (réorientation, mise à niveau);F;Paris
0;1;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence professionnelle;Etudiants (réorientation, mise à niveau);M;Paris
4;5;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence sélective;Etudiants (réorientation, mise à niveau);F;Paris
2;2;Sorbonne Université – Lettres, Arts, Langues, Sciences Humaines et Sociales;Licence sélective;Etudiants (réorientation, mise à niveau);M;Paris
